epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.7766035199165344,,,,,
0,19,,0.6320265531539917,,,,,
0,29,,0.5714836716651917,,,,,
0,39,,0.5170342922210693,,,,,
0,49,,0.4521127939224243,,,,,
0,49,,,0.33112064003944397,129887.1015625,0.3358567953109741,0.8680768609046936,0.3358567953109741
0,49,0.6462516784667969,,,,,,
1,59,,0.41779616475105286,,,,,
1,69,,0.34783849120140076,,,,,
1,79,,0.3176456689834595,,,,,
1,89,,0.2600036859512329,,,,,
1,99,,0.24137364327907562,,,,,
1,99,,,0.19120630621910095,224657.6875,0.1931961625814438,0.49443963170051575,0.1931961625814438
1,99,0.33349844813346863,,,,,,
2,109,,0.23412150144577026,,,,,
2,119,,0.21333736181259155,,,,,
2,129,,0.2138540893793106,,,,,
2,139,,0.18231280148029327,,,,,
2,149,,0.18925295770168304,,,,,
2,149,,,0.06546647846698761,69400.1640625,0.06935865432024002,0.2362716794013977,0.06935865432024002
2,149,0.2079513967037201,,,,,,
3,159,,0.14591987431049347,,,,,
3,169,,0.1498652547597885,,,,,
3,179,,0.1747722178697586,,,,,
3,189,,0.13991761207580566,,,,,
3,199,,0.14784786105155945,,,,,
3,199,,,0.05908069387078285,59514.83984375,0.06258326023817062,0.21760109066963196,0.06258326023817062
3,199,0.1630534678697586,,,,,,
4,209,,0.16123420000076294,,,,,
4,219,,0.15960533916950226,,,,,
4,229,,0.1308681070804596,,,,,
4,239,,0.11548560112714767,,,,,
4,249,,0.13599927723407745,,,,,
4,249,,,0.05650796368718147,57276.3203125,0.05987153947353363,0.214386984705925,0.05987153947353363
4,249,0.13908527791500092,,,,,,
5,259,,0.12125387787818909,,,,,
5,269,,0.10612183809280396,,,,,
5,279,,0.10314296185970306,,,,,
5,289,,0.12588553130626678,,,,,
5,299,,0.11693698912858963,,,,,
5,299,,,0.047304488718509674,58074.50390625,0.05037432163953781,0.19976294040679932,0.05037432163953781
5,299,0.12874038517475128,,,,,,
6,309,,0.09644157439470291,,,,,
