epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,511.0785827636719,,,,,
0,99,,308.18890380859375,,,,,
0,149,,132.40216064453125,,,,,
0,199,,78.66030883789062,,,,,
0,214,,,81.66232299804688,510425280.0,55.88054275512695,1.448634147644043,55.88054275512695
0,214,324.42779541015625,,,,,,
1,249,,39.0057258605957,,,,,
1,299,,27.452157974243164,,,,,
1,349,,25.577102661132812,,,,,
1,399,,38.04350280761719,,,,,
1,429,,,62.77770233154297,575554048.0,37.76100540161133,1.3166626691818237,37.76100540161133
1,429,37.27655792236328,,,,,,
2,449,,23.46084213256836,,,,,
2,499,,22.51958465576172,,,,,
2,549,,30.228790283203125,,,,,
2,599,,31.771865844726562,,,,,
2,644,,,49.345767974853516,452233312.0,31.383113861083984,1.1091896295547485,31.383113861083984
2,644,30.65833854675293,,,,,,
3,649,,22.453100204467773,,,,,
3,699,,25.649761199951172,,,,,
3,749,,27.135772705078125,,,,,
3,799,,26.26016616821289,,,,,
3,849,,22.773374557495117,,,,,
3,859,,,41.35911560058594,277409344.0,27.158462524414062,1.0807716846466064,27.158462524414062
3,859,27.274856567382812,,,,,,
4,899,,20.61406898498535,,,,,
4,949,,25.859895706176758,,,,,
4,999,,30.49907875061035,,,,,
4,1049,,25.6004695892334,,,,,
4,1074,,,39.659183502197266,180159024.0,27.464889526367188,1.0521973371505737,27.464889526367188
4,1074,26.19430923461914,,,,,,
5,1099,,20.874982833862305,,,,,
5,1149,,17.894100189208984,,,,,
5,1199,,25.00814437866211,,,,,
5,1249,,20.403545379638672,,,,,
5,1289,,,46.14386749267578,242896960.0,29.218732833862305,1.2629730701446533,29.218732833862305
5,1289,21.180295944213867,,,,,,
6,1299,,20.56296157836914,,,,,
6,1349,,21.353246688842773,,,,,
6,1399,,16.846864700317383,,,,,
6,1449,,14.674999237060547,,,,,
6,1499,,13.078035354614258,,,,,
6,1504,,,47.78456497192383,365922304.0,32.565818786621094,1.0601972341537476,32.565818786621094
6,1504,19.60211181640625,,,,,,
7,1549,,12.184431076049805,,,,,
7,1599,,29.87757682800293,,,,,
7,1649,,7.690969944000244,,,,,
7,1699,,15.553576469421387,,,,,
7,1719,,,46.146705627441406,269648992.0,32.16561508178711,1.108018398284912,32.16561508178711
7,1719,23.255094528198242,,,,,,
