epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,509.3028259277344,,,,,
0,99,,330.25384521484375,,,,,
0,149,,204.96212768554688,,,,,
0,199,,87.26610565185547,,,,,
0,214,,,42.46636199951172,183562368.0,46.8779296875,0.4144006073474884,46.8779296875
0,214,333.0788269042969,,,,,,
1,249,,37.3403434753418,,,,,
1,299,,30.04498863220215,,,,,
1,349,,18.822731018066406,,,,,
1,399,,16.34687614440918,,,,,
1,429,,,20.28008460998535,211278848.0,22.44051742553711,0.34792301058769226,22.44051742553711
1,429,27.40485954284668,,,,,,
2,449,,13.9623441696167,,,,,
2,499,,20.03431510925293,,,,,
2,549,,18.752601623535156,,,,,
2,599,,28.507972717285156,,,,,
2,644,,,26.20193862915039,169079008.0,28.228578567504883,0.39364928007125854,28.228578567504883
2,644,30.845142364501953,,,,,,
3,649,,26.734573364257812,,,,,
3,699,,14.047236442565918,,,,,
3,749,,16.089462280273438,,,,,
3,799,,14.128838539123535,,,,,
3,849,,15.895856857299805,,,,,
3,859,,,22.576126098632812,127477088.0,24.134233474731445,0.381375253200531,24.134233474731445
3,859,18.570125579833984,,,,,,
4,899,,20.370380401611328,,,,,
4,949,,9.236161231994629,,,,,
4,999,,15.043050765991211,,,,,
4,1049,,17.369808197021484,,,,,
4,1074,,,14.969064712524414,125242696.0,16.91861915588379,0.331847220659256,16.91861915588379
4,1074,16.102439880371094,,,,,,
5,1099,,10.545029640197754,,,,,
5,1149,,13.078781127929688,,,,,
5,1199,,20.107921600341797,,,,,
5,1249,,14.980280876159668,,,,,
5,1289,,,16.52778434753418,163141472.0,18.4249210357666,0.346679151058197,18.4249210357666
5,1289,15.987733840942383,,,,,,
6,1299,,18.067401885986328,,,,,
6,1349,,15.834663391113281,,,,,
6,1399,,9.812275886535645,,,,,
6,1449,,10.972061157226562,,,,,
6,1499,,12.146361351013184,,,,,
6,1504,,,16.80782127380371,196967632.0,18.703489303588867,0.3138543665409088,18.703489303588867
6,1504,16.035654067993164,,,,,,
7,1549,,14.724592208862305,,,,,
7,1599,,8.321757316589355,,,,,
7,1649,,9.516180992126465,,,,,
7,1699,,8.547693252563477,,,,,
7,1719,,,15.349749565124512,59773376.0,18.014734268188477,0.4051111340522766,18.014734268188477
7,1719,14.087815284729004,,,,,,
8,1749,,6.7619829177856445,,,,,
8,1799,,12.076440811157227,,,,,
8,1849,,17.91114616394043,,,,,
8,1899,,12.59057903289795,,,,,
8,1934,,,15.230999946594238,162595312.0,17.25300407409668,0.299032062292099,17.25300407409668
8,1934,12.181645393371582,,,,,,
9,1949,,10.69946575164795,,,,,
9,1999,,14.38497543334961,,,,,
9,2049,,9.100732803344727,,,,,
9,2099,,12.687528610229492,,,,,
9,2149,,12.849724769592285,,,,,
9,2149,,,13.206945419311523,138692736.0,14.95146369934082,0.2952789068222046,14.95146369934082
9,2149,11.599979400634766,,,,,,
10,2199,,23.174833297729492,,,,,
10,2249,,17.099945068359375,,,,,
10,2299,,10.419244766235352,,,,,
10,2349,,13.01605224609375,,,,,
10,2364,,,12.628872871398926,112682456.0,14.489943504333496,0.2890089750289917,14.489943504333496
10,2364,11.37669563293457,,,,,,
11,2399,,10.806241989135742,,,,,
11,2449,,4.51455545425415,,,,,
11,2499,,12.085372924804688,,,,,
11,2549,,13.854328155517578,,,,,
11,2579,,,13.959085464477539,119956184.0,15.821695327758789,0.2832951843738556,15.821695327758789
11,2579,11.192316055297852,,,,,,
12,2599,,14.125153541564941,,,,,
12,2649,,4.904531955718994,,,,,
12,2699,,8.231983184814453,,,,,
12,2749,,10.021875381469727,,,,,
12,2794,,,13.673543930053711,167927824.0,15.825504302978516,0.27882930636405945,15.825504302978516
12,2794,15.38663101196289,,,,,,
13,2799,,4.048957824707031,,,,,
13,2849,,7.729598045349121,,,,,
13,2899,,10.467529296875,,,,,
13,2949,,7.976579189300537,,,,,
13,2999,,8.78844165802002,,,,,
13,3009,,,14.502336502075195,163419648.0,16.63011932373047,0.3007214665412903,16.63011932373047
13,3009,11.933775901794434,,,,,,
14,3049,,11.706395149230957,,,,,
14,3099,,15.512600898742676,,,,,
14,3149,,13.281087875366211,,,,,
14,3199,,13.497017860412598,,,,,
14,3224,,,13.369860649108887,78289008.0,15.232081413269043,0.2995225787162781,15.232081413269043
14,3224,11.44150161743164,,,,,,
15,3249,,12.446343421936035,,,,,
15,3299,,15.046521186828613,,,,,
15,3349,,11.738349914550781,,,,,
15,3399,,13.380821228027344,,,,,
15,3439,,,14.983421325683594,86537272.0,16.970760345458984,0.33378979563713074,16.970760345458984
15,3439,13.242610931396484,,,,,,
