epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.25414779782295227,,,,,
0,19,,0.26229530572891235,,,,,
0,28,,,0.2900673449039459,979323.3125,0.3243345618247986,1.3268251419067383,0.3243345618247986
0,28,0.2565344274044037,,,,,,
1,29,,0.15815776586532593,,,,,
1,39,,0.12153450399637222,,,,,
1,49,,0.1274564266204834,,,,,
1,57,,,0.20737025141716003,450959.0625,0.23165999352931976,1.0397179126739502,0.23165999352931976
1,57,0.13125896453857422,,,,,,
2,59,,0.1323508769273758,,,,,
2,69,,0.23076125979423523,,,,,
2,79,,0.17681501805782318,,,,,
2,86,,,0.36016422510147095,1530589.875,0.40271487832069397,1.3811231851577759,0.40271487832069397
2,86,0.1564645767211914,,,,,,
3,89,,0.14986974000930786,,,,,
3,99,,0.10180989652872086,,,,,
3,109,,0.08275121450424194,,,,,
3,115,,,0.14385008811950684,989131.25,0.16223391890525818,0.7126673460006714,0.16223391890525818
3,115,0.11451030522584915,,,,,,
4,119,,0.11586230248212814,,,,,
4,129,,0.15844060480594635,,,,,
4,139,,0.18383699655532837,,,,,
4,144,,,0.21815010905265808,2030985.125,0.23917341232299805,0.7718608975410461,0.23917341232299805
4,144,0.15043959021568298,,,,,,
5,149,,0.15139785408973694,,,,,
5,159,,0.20990382134914398,,,,,
5,169,,0.1049809381365776,,,,,
5,173,,,0.19330382347106934,1085917.0,0.2152184396982193,0.8284171223640442,0.2152184396982193
5,173,0.1478215456008911,,,,,,
6,179,,0.11557929217815399,,,,,
6,189,,0.103120818734169,,,,,
6,199,,0.08130807429552078,,,,,
6,202,,,0.1547810584306717,488054.0,0.1739215850830078,0.94830322265625,0.1739215850830078
6,202,0.09323357790708542,,,,,,
7,209,,0.10564476996660233,,,,,
7,219,,0.1013227328658104,,,,,
7,229,,0.12389343976974487,,,,,
7,231,,,0.17403644323349,442162.40625,0.19371768832206726,1.0513478517532349,0.19371768832206726
7,231,0.09263621270656586,,,,,,
8,239,,0.07937780767679214,,,,,
8,249,,0.08390059322118759,,,,,
8,259,,0.09007386118173599,,,,,
8,260,,,0.13732026517391205,721674.9375,0.15384121239185333,0.8394557237625122,0.15384121239185333
8,260,0.08810202777385712,,,,,,
9,269,,0.06777254492044449,,,,,
9,279,,0.07730035483837128,,,,,
9,289,,0.07827029377222061,,,,,
9,289,,,0.13075383007526398,900090.125,0.15445618331432343,0.6639712452888489,0.15445618331432343
9,289,0.07446859776973724,,,,,,
10,299,,0.06679835915565491,,,,,
10,309,,0.09152055531740189,,,,,
10,318,,,0.13456417620182037,720947.9375,0.15482765436172485,0.7950311303138733,0.15482765436172485
10,318,0.07381216436624527,,,,,,
11,319,,0.07141540199518204,,,,,
11,329,,0.07209205627441406,,,,,
11,339,,0.08245094865560532,,,,,
11,347,,,0.13767527043819427,859905.0625,0.1561400145292282,0.8406417965888977,0.1561400145292282
11,347,0.07069691270589828,,,,,,
12,349,,0.06434888392686844,,,,,
12,359,,0.06762558966875076,,,,,
12,369,,0.058269795030355453,,,,,
12,376,,,0.16401377320289612,2049420.5,0.20035876333713531,0.8258886933326721,0.20035876333713531
12,376,0.06601451337337494,,,,,,
13,379,,0.07458324730396271,,,,,
13,389,,0.05989312008023262,,,,,
13,399,,0.06652182340621948,,,,,
13,405,,,0.1297621876001358,546132.875,0.14913329482078552,0.7930210828781128,0.14913329482078552
13,405,0.07227721810340881,,,,,,
14,409,,0.0689178928732872,,,,,
14,419,,0.07272422313690186,,,,,
14,429,,0.055844489485025406,,,,,
14,434,,,0.12415002286434174,847200.5625,0.1455879509449005,0.652824342250824,0.1455879509449005
14,434,0.07177974283695221,,,,,,
