epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.42062103748321533,,,,,
0,19,,0.4298641085624695,,,,,
0,29,,0.3957998752593994,,,,,
0,39,,0.47473424673080444,,,,,
0,49,,0.4324240982532501,,,,,
0,51,,,0.34668436646461487,361905.96875,0.36282238364219666,0.9750975966453552,0.36282238364219666
0,51,0.43874871730804443,,,,,,
1,59,,0.48037320375442505,,,,,
1,69,,0.4078581631183624,,,,,
1,79,,0.44901397824287415,,,,,
1,89,,0.49460509419441223,,,,,
1,99,,0.42817676067352295,,,,,
1,103,,,0.3421085476875305,374481.0,0.35796549916267395,0.955317497253418,0.35796549916267395
1,103,0.4321722388267517,,,,,,
2,109,,0.44406476616859436,,,,,
2,119,,0.3919585645198822,,,,,
2,129,,0.38889169692993164,,,,,
2,139,,0.4707730710506439,,,,,
2,149,,0.3745978772640228,,,,,
2,155,,,0.3376372158527374,387033.28125,0.3532082736492157,0.936339259147644,0.3532082736492157
2,155,0.42639392614364624,,,,,,
3,159,,0.3971141576766968,,,,,
3,169,,0.38968145847320557,,,,,
3,179,,0.4420869052410126,,,,,
3,189,,0.3946463167667389,,,,,
3,199,,0.42576998472213745,,,,,
3,207,,,0.3332783281803131,399569.6875,0.3485557436943054,0.9181398153305054,0.3485557436943054
3,207,0.4204523265361786,,,,,,
4,209,,0.33583733439445496,,,,,
4,219,,0.4353753626346588,,,,,
4,229,,0.42639318108558655,,,,,
4,239,,0.40873560309410095,,,,,
4,249,,0.37908682227134705,,,,,
4,259,,0.4248913526535034,,,,,
4,259,,,0.32905298471450806,412105.375,0.34403714537620544,0.9007630944252014,0.34403714537620544
4,259,0.4151601791381836,,,,,,
5,269,,0.4385938346385956,,,,,
5,279,,0.3817841708660126,,,,,
5,289,,0.3860011398792267,,,,,
5,299,,0.4195824861526489,,,,,
5,309,,0.4456682801246643,,,,,
5,311,,,0.32492053508758545,424603.3125,0.33962005376815796,0.8840568661689758,0.33962005376815796
5,311,0.40973085165023804,,,,,,
