epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,8,,,0.28211283683776855,5769644.0,0.3162507116794586,0.8731327056884766,0.3162507116794586
0,8,0.4116814434528351,,,,,,
1,9,,0.35781314969062805,,,,,
1,17,,,0.24614635109901428,4814652.5,0.27301278710365295,0.8442433476448059,0.27301278710365295
1,17,0.3385944366455078,,,,,,
2,19,,0.29002559185028076,,,,,
2,26,,,0.22799137234687805,3885435.0,0.24856144189834595,0.845895528793335,0.24856144189834595
2,26,0.29806795716285706,,,,,,
3,29,,0.30682051181793213,,,,,
3,35,,,0.22182241082191467,3061846.0,0.24360127747058868,0.8710940480232239,0.24360127747058868
3,35,0.267018586397171,,,,,,
4,39,,0.2837364375591278,,,,,
4,44,,,0.2176598459482193,2535483.75,0.24252931773662567,0.8853562474250793,0.24252931773662567
4,44,0.2585616409778595,,,,,,
5,49,,0.2523547112941742,,,,,
5,53,,,0.21079374849796295,2534425.5,0.23362387716770172,0.8605035543441772,0.23362387716770172
5,53,0.24685004353523254,,,,,,
6,59,,0.24121595919132233,,,,,
6,62,,,0.20409058034420013,2621745.75,0.22464773058891296,0.8332537412643433,0.22464773058891296
6,62,0.247999370098114,,,,,,
7,69,,0.2905398905277252,,,,,
7,71,,,0.1992318481206894,2635952.75,0.21912264823913574,0.8167174458503723,0.21912264823913574
7,71,0.2527558207511902,,,,,,
8,79,,0.22573921084403992,,,,,
8,80,,,0.19610147178173065,2503975.75,0.21647833287715912,0.8130692839622498,0.21647833287715912
8,80,0.23919160664081573,,,,,,
9,89,,0.20982399582862854,,,,,
9,89,,,0.1923917829990387,2387262.5,0.21319736540317535,0.8069183826446533,0.21319736540317535
9,89,0.23135001957416534,,,,,,
10,98,,,0.18811967968940735,2450920.5,0.20904606580734253,0.7916267514228821,0.20904606580734253
10,98,0.23412053287029266,,,,,,
11,99,,0.2364148646593094,,,,,
11,107,,,0.18451489508152008,2564644.25,0.20666146278381348,0.777272641658783,0.20666146278381348
11,107,0.22287675738334656,,,,,,
12,109,,0.2047085016965866,,,,,
12,116,,,0.18042786419391632,2569765.0,0.2050464004278183,0.7671589851379395,0.2050464004278183
12,116,0.21694009006023407,,,,,,
13,119,,0.18531681597232819,,,,,
13,125,,,0.17698317766189575,2509125.5,0.203934445977211,0.7627767324447632,0.203934445977211
13,125,0.21084274351596832,,,,,,
14,129,,0.2110491693019867,,,,,
14,134,,,0.17431144416332245,2453752.0,0.20340505242347717,0.7607935667037964,0.20340505242347717
14,134,0.21941764652729034,,,,,,
15,139,,0.22014588117599487,,,,,
15,143,,,0.1726551204919815,2406480.0,0.203879252076149,0.7609244585037231,0.203879252076149
15,143,0.21585491299629211,,,,,,
16,149,,0.1985836774110794,,,,,
16,152,,,0.17259782552719116,2415415.5,0.2050379067659378,0.7603486180305481,0.2050379067659378
16,152,0.19116975367069244,,,,,,
17,159,,0.19366669654846191,,,,,
17,161,,,0.17618349194526672,2528289.75,0.20888713002204895,0.7595642805099487,0.20888713002204895
17,161,0.1958286613225937,,,,,,
