epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.2998572587966919,,,,,
0,10,,,0.17953316867351532,1854480.25,0.19478408992290497,0.7500104904174805,0.19478408992290497
0,10,0.4223043620586395,,,,,,
1,19,,0.19272947311401367,,,,,
1,21,,,0.27320659160614014,940100.5,0.29902905225753784,1.2338218688964844,0.29902905225753784
1,21,0.22211261093616486,,,,,,
2,29,,0.20483659207820892,,,,,
2,32,,,0.23939627408981323,1210603.125,0.26411202549934387,0.955788254737854,0.26411202549934387
2,32,0.19783440232276917,,,,,,
3,39,,0.16988155245780945,,,,,
3,43,,,0.2552207410335541,983746.625,0.28180038928985596,1.0948656797409058,0.28180038928985596
3,43,0.19851619005203247,,,,,,
4,49,,0.20113670825958252,,,,,
4,54,,,0.24693450331687927,1023793.5625,0.2721497416496277,1.056320071220398,0.2721497416496277
4,54,0.1954929679632187,,,,,,
5,59,,0.18908025324344635,,,,,
5,65,,,0.2515760660171509,974268.25,0.27743563055992126,1.0868562459945679,0.27743563055992126
5,65,0.196419820189476,,,,,,
