epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,612.644287109375,,,,,
0,19,,622.279296875,,,,,
0,29,,547.4759521484375,,,,,
0,39,,551.0313110351562,,,,,
0,49,,509.77520751953125,,,,,
0,51,,,400.77618408203125,4.141086578369141,410.442626953125,0.995591402053833,410.442626953125
0,51,568.2230224609375,,,,,,
1,59,,460.3948669433594,,,,,
1,69,,445.9780578613281,,,,,
1,79,,411.1824645996094,,,,,
1,89,,483.12451171875,,,,,
1,99,,436.2093505859375,,,,,
1,103,,,351.4856262207031,5.43385648727417,358.9689636230469,0.8241093158721924,358.9689636230469
1,103,456.74273681640625,,,,,,
2,109,,387.10418701171875,,,,,
2,119,,431.75994873046875,,,,,
2,129,,419.8983154296875,,,,,
2,139,,453.40948486328125,,,,,
2,149,,377.0038757324219,,,,,
2,155,,,319.3919982910156,5.65839147567749,325.9796447753906,0.7321823239326477,325.9796447753906
2,155,413.2095947265625,,,,,,
3,159,,345.22625732421875,,,,,
3,169,,397.4999694824219,,,,,
3,179,,357.94610595703125,,,,,
3,189,,417.23077392578125,,,,,
3,199,,376.1238708496094,,,,,
3,207,,,271.977294921875,4.138408184051514,280.35650634765625,0.6064345240592957,280.35650634765625
3,207,371.3651123046875,,,,,,
4,209,,345.7199401855469,,,,,
4,219,,276.0116271972656,,,,,
4,229,,349.2363586425781,,,,,
4,239,,359.83544921875,,,,,
4,249,,350.1797790527344,,,,,
4,259,,284.0078430175781,,,,,
4,259,,,231.18869018554688,1.9434720277786255,241.28396606445312,0.48898202180862427,241.28396606445312
4,259,334.0329895019531,,,,,,
5,269,,313.5276184082031,,,,,
5,279,,287.6506042480469,,,,,
5,289,,306.9076232910156,,,,,
5,299,,279.1725769042969,,,,,
5,309,,280.9637756347656,,,,,
5,311,,,203.07398986816406,2.6559901237487793,212.5636749267578,0.4471141993999481,212.5636749267578
5,311,296.0975036621094,,,,,,
6,319,,298.9253845214844,,,,,
6,329,,279.20269775390625,,,,,
6,339,,243.38339233398438,,,,,
6,349,,248.58570861816406,,,,,
6,359,,282.4564208984375,,,,,
6,363,,,170.16905212402344,2.2139408588409424,178.77769470214844,0.3833206593990326,178.77769470214844
6,363,257.3354797363281,,,,,,
7,369,,271.1343688964844,,,,,
7,379,,221.3182830810547,,,,,
7,389,,213.07540893554688,,,,,
7,399,,234.62173461914062,,,,,
7,409,,234.66741943359375,,,,,
7,415,,,156.0809783935547,1.7908059358596802,165.85922241210938,0.36372724175453186,165.85922241210938
7,415,226.028076171875,,,,,,
8,419,,195.57643127441406,,,,,
8,429,,188.7046661376953,,,,,
8,439,,179.2823028564453,,,,,
8,449,,220.25144958496094,,,,,
8,459,,173.1593780517578,,,,,
8,467,,,122.8008804321289,1.401241660118103,135.29783630371094,0.2879124879837036,135.29783630371094
8,467,194.49725341796875,,,,,,
9,469,,202.83741760253906,,,,,
9,479,,157.52830505371094,,,,,
9,489,,148.50827026367188,,,,,
9,499,,153.512939453125,,,,,
9,509,,155.78170776367188,,,,,
9,519,,138.25975036621094,,,,,
9,519,,,106.34927368164062,1.609354853630066,116.34537506103516,0.2850535213947296,116.34537506103516
9,519,159.70242309570312,,,,,,
