epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.7136474847793579,,,,,
0,10,,,0.6123543381690979,6959421.0,0.6345089673995972,2.0,0.6345089673995972
0,10,0.7839921712875366,,,,,,
1,19,,0.6237803101539612,,,,,
1,21,,,0.4942087233066559,4419047.5,0.5222399234771729,2.0,0.5222399234771729
1,21,0.6529160141944885,,,,,,
2,29,,0.4980413615703583,,,,,
2,32,,,0.3829818069934845,2084803.875,0.41983652114868164,2.0,0.41983652114868164
2,32,0.5499427318572998,,,,,,
3,39,,0.4669738709926605,,,,,
3,43,,,0.2836802899837494,639332.4375,0.33006131649017334,1.7743107080459595,0.33006131649017334
3,43,0.4576272666454315,,,,,,
4,49,,0.4307796359062195,,,,,
4,54,,,0.23602618277072906,2308004.5,0.2764788269996643,1.1833118200302124,0.2764788269996643
4,54,0.3747239410877228,,,,,,
5,59,,0.3625415563583374,,,,,
5,65,,,0.23159801959991455,4449480.5,0.2563744783401489,1.0413697957992554,0.2563744783401489
5,65,0.31531473994255066,,,,,,
6,69,,0.22193269431591034,,,,,
6,76,,,0.24322108924388885,6279565.5,0.2631140947341919,0.9925491809844971,0.2631140947341919
6,76,0.2768889367580414,,,,,,
7,79,,0.29623860120773315,,,,,
7,87,,,0.24523663520812988,6826560.5,0.26646435260772705,0.9750389456748962,0.26646435260772705
7,87,0.2682245373725891,,,,,,
8,89,,0.25077083706855774,,,,,
8,98,,,0.23433522880077362,6283717.0,0.2554282248020172,0.9668768048286438,0.2554282248020172
8,98,0.2575225234031677,,,,,,
9,99,,0.273508220911026,,,,,
9,109,,0.2997075617313385,,,,,
9,109,,,0.22889752686023712,6032753.0,0.25007447600364685,0.9610129594802856,0.25007447600364685
9,109,0.2592777907848358,,,,,,
10,119,,0.25240060687065125,,,,,
10,120,,,0.22470536828041077,5831313.5,0.24595478177070618,0.956449031829834,0.24595478177070618
10,120,0.24890591204166412,,,,,,
11,129,,0.23959538340568542,,,,,
11,131,,,0.2258874624967575,6167584.0,0.24816352128982544,0.9467560648918152,0.24816352128982544
11,131,0.2443920075893402,,,,,,
12,139,,0.20986239612102509,,,,,
12,142,,,0.22708694636821747,6418177.5,0.25036531686782837,0.9407909512519836,0.25036531686782837
12,142,0.25167316198349,,,,,,
13,149,,0.21630501747131348,,,,,
13,153,,,0.22136421501636505,6100628.0,0.24413557350635529,0.936459481716156,0.24413557350635529
13,153,0.2446870356798172,,,,,,
14,159,,0.2508475184440613,,,,,
14,164,,,0.21831203997135162,6019127.5,0.24119976162910461,0.9309277534484863,0.24119976162910461
14,164,0.24064522981643677,,,,,,
15,169,,0.2573595643043518,,,,,
15,175,,,0.21572858095169067,5929681.0,0.23861464858055115,0.926762044429779,0.23861464858055115
15,175,0.2449789196252823,,,,,,
16,179,,0.24306689202785492,,,,,
16,186,,,0.21275712549686432,5721351.0,0.235345259308815,0.9252386093139648,0.235345259308815
16,186,0.24039216339588165,,,,,,
17,189,,0.26548951864242554,,,,,
17,197,,,0.21164970099925995,5865435.0,0.23545728623867035,0.9165781736373901,0.23545728623867035
17,197,0.23391461372375488,,,,,,
18,199,,0.2752836346626282,,,,,
18,208,,,0.2100251317024231,5977887.5,0.23525932431221008,0.9078617095947266,0.23525932431221008
18,208,0.235382080078125,,,,,,
19,209,,0.23351486027240753,,,,,
19,219,,0.22025254368782043,,,,,
19,219,,,0.2062486857175827,5869075.0,0.231896311044693,0.9008849859237671,0.231896311044693
19,219,0.22725194692611694,,,,,,
