epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
11,589,,0.06839500367641449,,,,,
11,599,,0.0644187331199646,,,,,
11,609,,0.09075677394866943,,,,,
11,619,,0.07678582519292831,,,,,
11,623,,,0.04178725183010101,142351.484375,0.045207731425762177,0.21522386372089386,0.045207731425762177
11,623,0.06957194209098816,,,,,,
12,629,,0.07480929046869278,,,,,
12,639,,0.07448997348546982,,,,,
12,649,,0.06543716788291931,,,,,
12,659,,0.060509808361530304,,,,,
12,669,,0.06955552101135254,,,,,
12,675,,,0.04126468300819397,140631.65625,0.044587407261133194,0.21740782260894775,0.044587407261133194
12,675,0.06769930571317673,,,,,,
13,679,,0.0588676854968071,,,,,
13,689,,0.06422901898622513,,,,,
13,699,,0.07570875436067581,,,,,
13,709,,0.07843249291181564,,,,,
13,719,,0.06692101061344147,,,,,
13,727,,,0.037086717784404755,134076.671875,0.04038152098655701,0.20967574417591095,0.04038152098655701
13,727,0.06699762493371964,,,,,,
14,729,,0.060582514852285385,,,,,
14,739,,0.06568644940853119,,,,,
14,749,,0.06953974068164825,,,,,
14,759,,0.060737885534763336,,,,,
14,769,,0.06556898355484009,,,,,
14,779,,0.06654614210128784,,,,,
14,779,,,0.041806165128946304,152242.84375,0.04507170245051384,0.22243903577327728,0.04507170245051384
14,779,0.06580500304698944,,,,,,
15,789,,0.06255297362804413,,,,,
15,799,,0.06826136261224747,,,,,
15,809,,0.07185821980237961,,,,,
15,819,,0.05556207150220871,,,,,
15,829,,0.06318871676921844,,,,,
15,831,,,0.042534273117780685,161528.28125,0.04579378291964531,0.22956286370754242,0.04579378291964531
15,831,0.06344857811927795,,,,,,
16,839,,0.05509919673204422,,,,,
16,849,,0.07244936376810074,,,,,
16,859,,0.07293083518743515,,,,,
16,869,,0.061663318425416946,,,,,
16,879,,0.06389205902814865,,,,,
16,883,,,0.04128089174628258,142027.5625,0.04453412815928459,0.2271491140127182,0.04453412815928459
16,883,0.06291432678699493,,,,,,
