epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.39090120792388916,,,,,
0,19,,0.2558918297290802,,,,,
0,28,,,0.2653667628765106,2240359.75,0.28872328996658325,0.9849858283996582,0.28872328996658325
0,28,0.32571864128112793,,,,,,
1,29,,0.2730451226234436,,,,,
1,39,,0.2778721749782562,,,,,
1,49,,0.18406587839126587,,,,,
1,57,,,0.2548963129520416,2728141.0,0.2752213180065155,0.921413779258728,0.2752213180065155
1,57,0.23721779882907867,,,,,,
2,59,,0.21941831707954407,,,,,
2,69,,0.27982860803604126,,,,,
2,79,,0.27467861771583557,,,,,
2,86,,,0.23700393736362457,1886339.625,0.2668640911579132,0.8917653560638428,0.2668640911579132
2,86,0.23088443279266357,,,,,,
3,89,,0.17023563385009766,,,,,
3,99,,0.2068331092596054,,,,,
3,109,,0.16738516092300415,,,,,
3,115,,,0.23489825427532196,2239303.75,0.2624181807041168,0.8720975518226624,0.2624181807041168
3,115,0.18654292821884155,,,,,,
4,119,,0.20386536419391632,,,,,
4,129,,0.19225040078163147,,,,,
4,139,,0.20644211769104004,,,,,
4,144,,,0.25323721766471863,2342412.25,0.27401837706565857,0.9305482506752014,0.27401837706565857
4,144,0.20797118544578552,,,,,,
5,149,,0.26539742946624756,,,,,
5,159,,0.2248031049966812,,,,,
5,169,,0.1966293305158615,,,,,
5,173,,,0.2344178557395935,1027296.0625,0.2622707188129425,0.9554930925369263,0.2622707188129425
5,173,0.20720122754573822,,,,,,
6,179,,0.17264604568481445,,,,,
6,189,,0.22176527976989746,,,,,
6,199,,0.16852518916130066,,,,,
6,202,,,0.23039373755455017,2536600.25,0.25177064538002014,0.8342705965042114,0.25177064538002014
6,202,0.18784555792808533,,,,,,
7,209,,0.2046000063419342,,,,,
7,219,,0.1312457174062729,,,,,
7,229,,0.20200306177139282,,,,,
7,231,,,0.22429019212722778,2909269.25,0.24445883929729462,0.8092005252838135,0.24445883929729462
7,231,0.1608973741531372,,,,,,
8,239,,0.13427448272705078,,,,,
8,249,,0.18137481808662415,,,,,
8,259,,0.1564655303955078,,,,,
8,260,,,0.21333299577236176,1847734.5,0.2394196093082428,0.8376330137252808,0.2394196093082428
8,260,0.15482725203037262,,,,,,
9,269,,0.19683241844177246,,,,,
9,279,,0.15682700276374817,,,,,
9,289,,0.1604331135749817,,,,,
9,289,,,0.21975046396255493,2032212.625,0.2460479587316513,0.8338863849639893,0.2460479587316513
9,289,0.17130109667778015,,,,,,
10,299,,0.15240150690078735,,,,,
10,309,,0.15605904161930084,,,,,
10,318,,,0.22797103226184845,1990655.75,0.2530979514122009,0.8586642146110535,0.2530979514122009
10,318,0.16043345630168915,,,,,,
11,319,,0.18582753837108612,,,,,
11,329,,0.15805526077747345,,,,,
11,339,,0.1749984622001648,,,,,
11,347,,,0.21097995340824127,1813642.375,0.23782946169376373,0.8266047239303589,0.23782946169376373
11,347,0.1690026968717575,,,,,,
12,349,,0.19711162149906158,,,,,
12,359,,0.20281261205673218,,,,,
12,369,,0.14635589718818665,,,,,
12,376,,,0.2203848958015442,2075883.375,0.24179360270500183,0.8278884887695312,0.24179360270500183
12,376,0.17500868439674377,,,,,,
13,379,,0.14521032571792603,,,,,
13,389,,0.18754075467586517,,,,,
13,399,,0.12219706922769547,,,,,
13,405,,,0.2196873426437378,2954296.25,0.23703880608081818,0.8036639094352722,0.23703880608081818
13,405,0.16007106006145477,,,,,,
14,409,,0.18837498128414154,,,,,
14,419,,0.16420385241508484,,,,,
14,429,,0.19355091452598572,,,,,
14,434,,,0.21609416604042053,2227162.75,0.23253102600574493,0.8254289627075195,0.23253102600574493
14,434,0.1701355278491974,,,,,,
