epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.3588714301586151,,,,,
0,19,,0.2949426770210266,,,,,
0,29,,0.24840588867664337,,,,,
0,39,,0.24404169619083405,,,,,
0,49,,0.21034817397594452,,,,,
0,51,,,0.16154590249061584,816156.875,0.16517631709575653,0.4448084235191345,0.16517631709575653
0,51,0.29900670051574707,,,,,,
1,59,,0.18949644267559052,,,,,
1,69,,0.20889626443386078,,,,,
1,79,,0.15085110068321228,,,,,
1,89,,0.1843651980161667,,,,,
1,99,,0.1577920913696289,,,,,
1,103,,,0.07260525226593018,467471.0625,0.0764695480465889,0.2732757329940796,0.0764695480465889
1,103,0.18228481709957123,,,,,,
2,109,,0.1647556573152542,,,,,
2,119,,0.15398798882961273,,,,,
2,129,,0.13659001886844635,,,,,
2,139,,0.13951152563095093,,,,,
2,149,,0.1374683678150177,,,,,
2,155,,,0.06436791270971298,359691.0625,0.06735056638717651,0.25722479820251465,0.06735056638717651
2,155,0.14093336462974548,,,,,,
3,159,,0.11972405016422272,,,,,
3,169,,0.12480879575014114,,,,,
3,179,,0.11276683211326599,,,,,
3,189,,0.11762727797031403,,,,,
3,199,,0.11277566105127335,,,,,
3,207,,,0.05764384567737579,290922.65625,0.06017196923494339,0.2476395070552826,0.06017196923494339
3,207,0.12035826593637466,,,,,,
4,209,,0.1133354902267456,,,,,
4,219,,0.11984751373529434,,,,,
4,229,,0.11784012615680695,,,,,
4,239,,0.10695816576480865,,,,,
4,249,,0.12172048538923264,,,,,
4,259,,0.1071779653429985,,,,,
4,259,,,0.04763536527752876,221853.453125,0.04992765188217163,0.22824127972126007,0.04992765188217163
4,259,0.10823716223239899,,,,,,
5,269,,0.10483505576848984,,,,,
5,279,,0.11112429201602936,,,,,
5,289,,0.09527163207530975,,,,,
5,299,,0.10117830336093903,,,,,
5,309,,0.08667571097612381,,,,,
5,311,,,0.04384269192814827,206062.578125,0.04597053676843643,0.22878417372703552,0.04597053676843643
5,311,0.09689753502607346,,,,,,
6,319,,0.08451616764068604,,,,,
6,329,,0.0747167319059372,,,,,
6,339,,0.09893601387739182,,,,,
6,349,,0.0743299201130867,,,,,
6,359,,0.072739377617836,,,,,
6,363,,,0.04481206461787224,203698.359375,0.047036588191986084,0.24068215489387512,0.047036588191986084
6,363,0.08693765848875046,,,,,,
7,369,,0.0719655454158783,,,,,
7,379,,0.08085521310567856,,,,,
7,389,,0.08700083941221237,,,,,
7,399,,0.08580238372087479,,,,,
7,409,,0.07769535481929779,,,,,
7,415,,,0.043670903891325,202361.3125,0.046303294599056244,0.2444639652967453,0.046303294599056244
7,415,0.08118649572134018,,,,,,
8,419,,0.06807126104831696,,,,,
8,429,,0.08666029572486877,,,,,
8,439,,0.08132027089595795,,,,,
8,449,,0.06400801986455917,,,,,
8,459,,0.07797740399837494,,,,,
8,467,,,0.03677698224782944,181265.65625,0.03953546658158302,0.21946237981319427,0.03953546658158302
8,467,0.07613305747509003,,,,,,
9,469,,0.06326775252819061,,,,,
9,479,,0.07449553161859512,,,,,
9,489,,0.09104675054550171,,,,,
9,499,,0.07768099755048752,,,,,
9,509,,0.07174500077962875,,,,,
9,519,,0.0680682361125946,,,,,
9,519,,,0.046610623598098755,200024.609375,0.04936033859848976,0.25490686297416687,0.04936033859848976
9,519,0.07423243671655655,,,,,,
10,529,,0.07628826797008514,,,,,
10,539,,0.07955972850322723,,,,,
10,549,,0.08835433423519135,,,,,
10,559,,0.060015637427568436,,,,,
10,569,,0.05988514795899391,,,,,
10,571,,,0.03879465535283089,186572.140625,0.04159622639417648,0.22563695907592773,0.04159622639417648
10,571,0.06961808353662491,,,,,,
11,579,,0.06513913720846176,,,,,
11,589,,0.07246222347021103,,,,,
11,599,,0.07368666678667068,,,,,
11,609,,0.06496390700340271,,,,,
11,619,,0.07065434008836746,,,,,
11,623,,,0.04488188400864601,208870.203125,0.04782015457749367,0.25146976113319397,0.04782015457749367
11,623,0.0681140199303627,,,,,,
