epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.22621162235736847,,,,,
0,19,,0.312899649143219,,,,,
0,26,,,0.2687886357307434,2109464.25,0.29317352175712585,1.0059255361557007,0.29317352175712585
0,26,0.34466421604156494,,,,,,
1,29,,0.2453155368566513,,,,,
1,39,,0.2256844937801361,,,,,
1,49,,0.2722059190273285,,,,,
1,53,,,0.2628357708454132,2316695.0,0.2855600118637085,0.9706107378005981,0.2855600118637085
1,53,0.24606448411941528,,,,,,
2,59,,0.2793346643447876,,,,,
2,69,,0.2686227262020111,,,,,
2,79,,0.26414555311203003,,,,,
2,80,,,0.2511429488658905,2845886.25,0.2711123824119568,0.9015200734138489,0.2711123824119568
2,80,0.2384447306394577,,,,,,
3,89,,0.2693643569946289,,,,,
3,99,,0.23930251598358154,,,,,
3,107,,,0.2585233151912689,2342179.25,0.28076308965682983,0.9505071640014648,0.28076308965682983
3,107,0.23746272921562195,,,,,,
4,109,,0.25714626908302307,,,,,
4,119,,0.1640085130929947,,,,,
4,129,,0.14069423079490662,,,,,
4,134,,,0.2545141577720642,1019334.125,0.285419225692749,1.0806485414505005,0.285419225692749
4,134,0.19852294027805328,,,,,,
5,139,,0.14429304003715515,,,,,
5,149,,0.2050604373216629,,,,,
5,159,,0.16971921920776367,,,,,
5,161,,,0.24472233653068542,1621065.125,0.27157628536224365,0.9214706420898438,0.27157628536224365
5,161,0.1887027472257614,,,,,,
