epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.3928043246269226,,,,,
0,10,,,0.2584543228149414,6197664.5,0.29306644201278687,0.7803238034248352,0.29306644201278687
0,10,0.37501096725463867,,,,,,
1,19,,0.35559460520744324,,,,,
1,21,,,0.25743749737739563,6155328.5,0.29211756587028503,0.7799168825149536,0.29211756587028503
1,21,0.37159061431884766,,,,,,
2,29,,0.346398264169693,,,,,
2,32,,,0.25643718242645264,6112963.5,0.29119133949279785,0.7795302867889404,0.29119133949279785
2,32,0.36911994218826294,,,,,,
3,39,,0.36015763878822327,,,,,
3,43,,,0.25545355677604675,6070521.0,0.2902868688106537,0.7791707515716553,0.2902868688106537
3,43,0.368716835975647,,,,,,
4,49,,0.3580513000488281,,,,,
4,54,,,0.25449082255363464,6028087.5,0.28940439224243164,0.778840959072113,0.28940439224243164
4,54,0.36635783314704895,,,,,,
5,59,,0.33737507462501526,,,,,
5,65,,,0.2535572648048401,5985648.5,0.2885441184043884,0.778565526008606,0.2885441184043884
5,65,0.36156049370765686,,,,,,
