epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.4046289622783661,,,,,
0,19,,0.3901674449443817,,,,,
0,29,,0.3078056871891022,,,,,
0,39,,0.3305363357067108,,,,,
0,49,,0.2952355444431305,,,,,
0,51,,,0.2326381653547287,652812.8125,0.23545771837234497,0.5907077193260193,0.23545771837234497
0,51,0.3675628900527954,,,,,,
1,59,,0.31231775879859924,,,,,
1,69,,0.29379478096961975,,,,,
1,79,,0.24449118971824646,,,,,
1,89,,0.22376470267772675,,,,,
1,99,,0.2441936731338501,,,,,
1,103,,,0.1225932165980339,529384.4375,0.1261594146490097,0.3854236304759979,0.1261594146490097
1,103,0.2643889784812927,,,,,,
2,109,,0.20926065742969513,,,,,
2,119,,0.15794174373149872,,,,,
2,129,,0.15349668264389038,,,,,
2,139,,0.15089307725429535,,,,,
2,149,,0.15702031552791595,,,,,
2,155,,,0.10426604002714157,274909.46875,0.10885325074195862,0.38430508971214294,0.10885325074195862
2,155,0.1678103506565094,,,,,,
3,159,,0.12844236195087433,,,,,
3,169,,0.14578334987163544,,,,,
3,179,,0.1335059255361557,,,,,
3,189,,0.12864063680171967,,,,,
3,199,,0.13816112279891968,,,,,
3,207,,,0.08761870861053467,274785.6875,0.09165642410516739,0.33588042855262756,0.09165642410516739
3,207,0.13639520108699799,,,,,,
4,209,,0.11128522455692291,,,,,
4,219,,0.1431373655796051,,,,,
4,229,,0.10208803415298462,,,,,
4,239,,0.11037511378526688,,,,,
4,249,,0.11423210054636002,,,,,
4,259,,0.09297105669975281,,,,,
4,259,,,0.07429631799459457,223982.8125,0.07768674939870834,0.3012213110923767,0.07768674939870834
4,259,0.11567334830760956,,,,,,
5,269,,0.09491391479969025,,,,,
5,279,,0.11304756253957748,,,,,
5,289,,0.09550099074840546,,,,,
5,299,,0.08846763521432877,,,,,
5,309,,0.10082919895648956,,,,,
5,311,,,0.056289251893758774,201653.1875,0.05940748006105423,0.2482292354106903,0.05940748006105423
