epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,8,,,0.3165636658668518,5222166.5,0.35668233036994934,0.8767255544662476,0.35668233036994934
0,8,0.31670233607292175,,,,,,
1,9,,0.309292197227478,,,,,
1,17,,,0.31576263904571533,5190354.0,0.35572412610054016,0.8772251605987549,0.35572412610054016
1,17,0.3112393021583557,,,,,,
2,19,,0.3309148848056793,,,,,
2,26,,,0.31497523188591003,5158598.5,0.3547820448875427,0.877734899520874,0.3547820448875427
2,26,0.3140524625778198,,,,,,
3,29,,0.3757734000682831,,,,,
3,35,,,0.3142034709453583,5126769.0,0.35385963320732117,0.8782823085784912,0.35385963320732117
3,35,0.30471187829971313,,,,,,
4,39,,0.2857527732849121,,,,,
4,44,,,0.31345444917678833,5094819.5,0.3529568314552307,0.8788933157920837,0.3529568314552307
4,44,0.2957206964492798,,,,,,
5,49,,0.2552449405193329,,,,,
5,53,,,0.31271326541900635,5062965.0,0.3520718216896057,0.8795058131217957,0.3520718216896057
5,53,0.30490627884864807,,,,,,
