epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.16654087603092194,,,,,
0,19,,0.06061411648988724,,,,,
0,29,,0.05489233881235123,,,,,
0,39,,0.034991227090358734,,,,,
0,49,,0.02648783288896084,,,,,
0,51,,,0.011735739186406136,67767.640625,0.013189966790378094,0.1054539605975151,0.013189966790378094
0,51,0.10795139521360397,,,,,,
1,59,,0.020964765921235085,,,,,
1,69,,0.021761087700724602,,,,,
1,79,,0.02091175690293312,,,,,
1,89,,0.015992917120456696,,,,,
1,99,,0.017092492431402206,,,,,
1,103,,,0.013051856309175491,18885.576171875,0.013506261631846428,0.09357638657093048,0.013506261631846428
1,103,0.02007291465997696,,,,,,
2,109,,0.018339090049266815,,,,,
2,119,,0.015989655628800392,,,,,
2,129,,0.016403840854763985,,,,,
2,139,,0.013523370027542114,,,,,
2,149,,0.010508596897125244,,,,,
2,155,,,0.006891864817589521,30555.5546875,0.007399773690849543,0.07517598569393158,0.007399773690849543
2,155,0.015593325719237328,,,,,,
3,159,,0.015196259133517742,,,,,
3,169,,0.012044962495565414,,,,,
3,179,,0.011069035157561302,,,,,
3,189,,0.0129599804058671,,,,,
3,199,,0.013299044221639633,,,,,
3,207,,,0.0051347543485462666,4038.264892578125,0.0056033567525446415,0.06850878149271011,0.0056033567525446415
3,207,0.012138232588768005,,,,,,
4,209,,0.009333448484539986,,,,,
4,219,,0.015554790385067463,,,,,
4,229,,0.012770713306963444,,,,,
4,239,,0.009080339223146439,,,,,
4,249,,0.01121364627033472,,,,,
4,259,,0.012684634886682034,,,,,
4,259,,,0.0074144937098026276,18407.890625,0.007791000418365002,0.06719066947698593,0.007791000418365002
4,259,0.011174276471138,,,,,,
5,269,,0.013357884250581264,,,,,
5,279,,0.008566979318857193,,,,,
5,289,,0.01088356226682663,,,,,
5,299,,0.010380011051893234,,,,,
5,309,,0.007805978413671255,,,,,
5,311,,,0.008485276252031326,8247.4658203125,0.008635386824607849,0.09218540787696838,0.008635386824607849
5,311,0.00964327622205019,,,,,,
6,319,,0.007927395403385162,,,,,
6,329,,0.00537498015910387,,,,,
6,339,,0.011673654429614544,,,,,
6,349,,0.00914995651692152,,,,,
6,359,,0.012531151995062828,,,,,
6,363,,,0.007766250055283308,24710.599609375,0.007949323393404484,0.08779226243495941,0.007949323393404484
6,363,0.009916858747601509,,,,,,
7,369,,0.009253484196960926,,,,,
7,379,,0.011622228659689426,,,,,
7,389,,0.0084935138002038,,,,,
7,399,,0.006373003590852022,,,,,
7,409,,0.010649755597114563,,,,,
7,415,,,0.005391652695834637,16156.037109375,0.005578429903835058,0.07007232308387756,0.005578429903835058
7,415,0.008676179684698582,,,,,,
8,419,,0.008623538538813591,,,,,
8,429,,0.0060526602901518345,,,,,
8,439,,0.005800562910735607,,,,,
8,449,,0.006210786290466785,,,,,
8,459,,0.005530549678951502,,,,,
8,467,,,0.004212350118905306,23882.34765625,0.004455815069377422,0.07635854184627533,0.004455815069377422
8,467,0.007404391188174486,,,,,,
9,469,,0.005208752583712339,,,,,
9,479,,0.008615463972091675,,,,,
9,489,,0.009001638740301132,,,,,
9,499,,0.008643066510558128,,,,,
9,509,,0.007257751654833555,,,,,
9,519,,0.008790331892669201,,,,,
9,519,,,0.005487165413796902,6229.9013671875,0.005648534279316664,0.07578495889902115,0.005648534279316664
9,519,0.008295544423162937,,,,,,
