epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,9,,0.4406466782093048,,,,,
0,19,,0.3273085057735443,,,,,
0,29,,0.21757087111473083,,,,,
0,39,,0.10175987333059311,,,,,
0,49,,0.07642575353384018,,,,,
0,59,,0.08490419387817383,,,,,
0,69,,0.06667647510766983,,,,,
0,79,,0.07456020265817642,,,,,
0,89,,0.06797919422388077,,,,,
0,99,,0.1012059897184372,,,,,
0,109,,0.08011586219072342,,,,,
0,119,,0.1009456142783165,,,,,
0,129,,0.07549279928207397,,,,,
0,133,,,0.05771122872829437,167628.5625,0.06230988726019859,0.23893867433071136,0.06230988726019859
0,133,0.14206865429878235,,,,,,
1,139,,0.06347236782312393,,,,,
1,149,,0.10099869966506958,,,,,
1,159,,0.08016898483037949,,,,,
1,169,,0.07041382789611816,,,,,
1,179,,0.08853194862604141,,,,,
1,189,,0.06727182865142822,,,,,
1,199,,0.07230380177497864,,,,,
1,209,,0.08773600310087204,,,,,
1,219,,0.053443532437086105,,,,,
1,229,,0.05583683028817177,,,,,
1,239,,0.0777093768119812,,,,,
1,249,,0.05887933820486069,,,,,
1,259,,0.07514610886573792,,,,,
1,267,,,0.08263016492128372,115443.6796875,0.0855720117688179,0.2788540720939636,0.0855720117688179
1,267,0.07152417302131653,,,,,,
2,269,,0.07008031010627747,,,,,
2,279,,0.09224020689725876,,,,,
2,289,,0.07139768451452255,,,,,
2,299,,0.06864912062883377,,,,,
2,309,,0.06769800186157227,,,,,
2,319,,0.04638548567891121,,,,,
2,329,,0.08912450075149536,,,,,
2,339,,0.05704135447740555,,,,,
2,349,,0.09987495839595795,,,,,
2,359,,0.06544144451618195,,,,,
2,369,,0.0404321514070034,,,,,
2,379,,0.053399473428726196,,,,,
2,389,,0.05657685920596123,,,,,
2,399,,0.06355348229408264,,,,,
2,401,,,0.03937279060482979,72059.3046875,0.04239872470498085,0.17750704288482666,0.04239872470498085
2,401,0.06491101533174515,,,,,,
3,409,,0.07096140831708908,,,,,
3,419,,0.052867546677589417,,,,,
3,429,,0.04807480052113533,,,,,
3,439,,0.060133565217256546,,,,,
3,449,,0.05313355475664139,,,,,
3,459,,0.059341445565223694,,,,,
3,469,,0.04658418521285057,,,,,
3,479,,0.05550060793757439,,,,,
3,489,,0.05399002879858017,,,,,
3,499,,0.0650639608502388,,,,,
3,509,,0.06033260002732277,,,,,
3,519,,0.04617888852953911,,,,,
3,529,,0.058117665350437164,,,,,
3,535,,,0.06738811731338501,76169.0234375,0.07055837661027908,0.27699723839759827,0.07055837661027908
3,535,0.05965185910463333,,,,,,
4,539,,0.06207558885216713,,,,,
4,549,,0.07248572260141373,,,,,
4,559,,0.055506110191345215,,,,,
4,569,,0.04451105743646622,,,,,
4,579,,0.06211114674806595,,,,,
4,589,,0.05955466628074646,,,,,
4,599,,0.0676850751042366,,,,,
4,609,,0.04562164098024368,,,,,
4,619,,0.06219335272908211,,,,,
4,629,,0.07607065886259079,,,,,
4,639,,0.05983389541506767,,,,,
4,649,,0.05982230603694916,,,,,
4,659,,0.07441561669111252,,,,,
4,669,,0.05611484497785568,,,,,
4,669,,,0.03989274427294731,84825.0625,0.04306304082274437,0.2049759328365326,0.04306304082274437
4,669,0.0622502937912941,,,,,,
5,679,,0.05856122449040413,,,,,
5,689,,0.05700337141752243,,,,,
5,699,,0.049073804169893265,,,,,
5,709,,0.045484509319067,,,,,
5,719,,0.05598444864153862,,,,,
5,729,,0.048234302550554276,,,,,
5,739,,0.07448882609605789,,,,,
5,749,,0.05749017372727394,,,,,
5,759,,0.043679580092430115,,,,,
5,769,,0.06356515735387802,,,,,
5,779,,0.060790326446294785,,,,,
5,789,,0.0481940396130085,,,,,
5,799,,0.04415612295269966,,,,,
